预测时间,城市,预测AQI,预测PM25,预测PM10,预测O3,预测NO2,污染等级,预警颜色,预警提示
2026-03-25 17:00:00,兴安盟,47.8,28.0,38.5,94.8,25.1,优,绿色,无预警
2026-03-25 18:00:00,兴安盟,47.8,28.1,38.6,94.8,25.1,优,绿色,无预警
2026-03-25 19:00:00,兴安盟,47.8,28.0,38.5,94.8,25.0,优,绿色,无预警
2026-03-25 20:00:00,兴安盟,47.8,28.0,38.5,94.8,25.0,优,绿色,无预警
2026-03-25 21:00:00,兴安盟,47.8,28.0,38.5,94.8,25.0,优,绿色,无预警
2026-03-25 22:00:00,兴安盟,47.8,28.0,38.5,94.8,25.0,优,绿色,无预警
2026-03-25 23:00:00,兴安盟,47.8,28.0,38.4,95.0,25.0,优,绿色,无预警
2026-03-25 00:00:00,内江,60.9,36.4,50.5,94.4,24.8,良,黄色,无预警
2026-03-25 01:00:00,内江,60.8,36.4,50.4,94.8,24.9,良,黄色,无预警
2026-03-25 02:00:00,内江,60.8,36.4,50.5,94.7,25.0,良,黄色,无预警
2026-03-25 03:00:00,内江,60.8,36.4,50.5,94.7,25.0,良,黄色,无预警
2026-03-25 04:00:00,内江,60.8,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 05:00:00,内江,60.8,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 06:00:00,内江,60.8,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 07:00:00,内江,60.8,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 08:00:00,内江,60.8,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 09:00:00,内江,60.8,36.4,50.5,94.9,25.1,良,黄色,无预警
2026-03-25 10:00:00,内江,60.8,36.4,50.5,94.9,25.1,良,黄色,无预警
2026-03-25 11:00:00,内江,60.8,36.4,50.5,94.4,25.1,良,黄色,无预警
2026-03-25 12:00:00,内江,60.8,36.4,50.5,94.4,25.1,良,黄色,无预警
2026-03-25 13:00:00,内江,60.8,36.4,50.5,94.4,25.1,良,黄色,无预警
2026-03-25 14:00:00,内江,60.9,36.4,50.5,94.9,25.1,良,黄色,无预警
2026-03-25 15:00:00,内江,60.9,36.4,50.5,94.9,25.1,良,黄色,无预警
2026-03-25 16:00:00,内江,60.9,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 17:00:00,内江,60.9,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 18:00:00,内江,60.9,36.4,50.6,94.9,25.0,良,黄色,无预警
2026-03-25 19:00:00,内江,60.9,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 20:00:00,内江,60.9,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 21:00:00,内江,60.9,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 22:00:00,内江,60.9,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 23:00:00,内江,60.9,36.4,50.5,95.1,25.0,良,黄色,无预警
2026-03-25 00:00:00,凉山彝族自治州,62.3,37.3,51.7,94.9,24.9,良,黄色,无预警
2026-03-25 01:00:00,凉山彝族自治州,62.4,37.3,51.7,94.7,24.8,良,黄色,无预警
2026-03-25 02:00:00,凉山彝族自治州,62.3,37.3,51.6,95.0,25.0,良,黄色,无预警
2026-03-25 03:00:00,凉山彝族自治州,62.3,37.3,51.6,94.7,25.0,良,黄色,无预警
2026-03-25 04:00:00,凉山彝族自治州,62.3,37.3,51.6,94.7,25.0,良,黄色,无预警
2026-03-25 05:00:00,凉山彝族自治州,62.3,37.3,51.6,94.7,25.0,良,黄色,无预警
2026-03-25 06:00:00,凉山彝族自治州,62.3,37.3,51.6,94.7,25.0,良,黄色,无预警
2026-03-25 07:00:00,凉山彝族自治州,62.3,37.3,51.6,94.9,25.0,良,黄色,无预警
2026-03-25 08:00:00,凉山彝族自治州,62.3,37.3,51.6,94.9,25.0,良,黄色,无预警
2026-03-25 09:00:00,凉山彝族自治州,62.3,37.3,51.6,94.9,25.1,良,黄色,无预警
2026-03-25 10:00:00,凉山彝族自治州,62.3,37.3,51.6,94.9,25.1,良,黄色,无预警
2026-03-25 11:00:00,凉山彝族自治州,62.3,37.3,51.6,94.4,25.1,良,黄色,无预警
2026-03-25 12:00:00,凉山彝族自治州,62.3,37.3,51.6,94.4,25.1,良,黄色,无预警
2026-03-25 13:00:00,凉山彝族自治州,62.3,37.3,51.6,94.4,25.1,良,黄色,无预警
2026-03-25 14:00:00,凉山彝族自治州,62.3,37.3,51.6,94.9,25.1,良,黄色,无预警
2026-03-25 15:00:00,凉山彝族自治州,62.3,37.3,51.6,94.9,25.1,良,黄色,无预警
2026-03-25 16:00:00,凉山彝族自治州,62.4,37.3,51.6,94.9,25.0,良,黄色,无预警
2026-03-25 17:00:00,凉山彝族自治州,62.4,37.3,51.6,94.9,25.0,良,黄色,无预警
2026-03-25 18:00:00,凉山彝族自治州,62.4,37.3,51.7,94.9,25.0,良,黄色,无预警
2026-03-25 19:00:00,凉山彝族自治州,62.4,37.3,51.6,94.9,25.0,良,黄色,无预警
2026-03-25 20:00:00,凉山彝族自治州,62.4,37.3,51.6,94.9,25.0,良,黄色,无预警
2026-03-25 21:00:00,凉山彝族自治州,62.4,37.3,51.6,94.9,25.0,良,黄色,无预警
2026-03-25 22:00:00,凉山彝族自治州,62.4,37.3,51.6,94.9,25.0,良,黄色,无预警
2026-03-25 23:00:00,凉山彝族自治州,62.3,37.3,51.6,95.1,25.0,良,黄色,无预警
2026-03-25 00:00:00,包头,52.7,31.0,43.6,95.2,24.8,良,黄色,无预警
2026-03-25 01:00:00,包头,52.7,31.0,43.6,95.1,25.0,良,黄色,无预警
2026-03-25 02:00:00,包头,52.7,31.0,43.6,95.0,25.0,良,黄色,无预警
2026-03-25 03:00:00,包头,52.7,31.0,43.5,94.9,25.0,良,黄色,无预警
2026-03-25 04:00:00,包头,52.7,31.0,43.5,94.9,25.0,良,黄色,无预警
2026-03-25 05:00:00,包头,52.7,31.0,43.5,94.8,25.0,良,黄色,无预警
2026-03-25 06:00:00,包头,52.7,31.0,43.5,94.8,25.0,良,黄色,无预警
2026-03-25 07:00:00,包头,52.7,31.0,43.5,94.8,25.0,良,黄色,无预警
2026-03-25 08:00:00,包头,52.7,31.0,43.5,94.8,25.0,良,黄色,无预警
2026-03-25 09:00:00,包头,52.7,31.0,43.5,94.8,25.1,良,黄色,无预警
2026-03-25 10:00:00,包头,52.7,31.0,43.5,94.8,25.1,良,黄色,无预警
2026-03-25 11:00:00,包头,52.7,31.0,43.5,94.8,25.1,良,黄色,无预警
2026-03-25 12:00:00,包头,52.7,31.0,43.5,94.8,25.1,良,黄色,无预警
2026-03-25 13:00:00,包头,52.7,31.0,43.5,94.8,25.1,良,黄色,无预警
2026-03-25 14:00:00,包头,52.7,31.0,43.5,94.8,25.1,良,黄色,无预警
2026-03-25 15:00:00,包头,52.7,31.0,43.5,94.8,25.1,良,黄色,无预警
2026-03-25 16:00:00,包头,52.8,31.0,43.5,94.8,25.0,良,黄色,无预警
2026-03-25 17:00:00,包头,52.8,31.0,43.5,94.8,25.0,良,黄色,无预警
2026-03-25 18:00:00,包头,52.8,31.0,43.6,94.8,25.0,良,黄色,无预警
2026-03-25 19:00:00,包头,52.8,31.0,43.5,94.8,25.0,良,黄色,无预警
2026-03-25 20:00:00,包头,52.8,31.0,43.5,94.8,25.0,良,黄色,无预警
2026-03-25 21:00:00,包头,52.7,31.0,43.5,94.8,25.0,良,黄色,无预警
2026-03-25 22:00:00,包头,52.7,31.0,43.5,94.8,25.0,良,黄色,无预警
2026-03-25 23:00:00,包头,52.7,31.0,43.5,95.0,25.0,良,黄色,无预警
2026-03-25 00:00:00,北京,52.4,30.6,42.5,94.9,24.8,良,黄色,无预警
2026-03-25 01:00:00,北京,52.3,30.5,42.6,96.3,25.0,良,黄色,无预警
2026-03-25 02:00:00,北京,52.4,30.6,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 03:00:00,北京,52.4,30.6,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 04:00:00,北京,52.4,30.6,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 05:00:00,北京,52.4,30.6,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,北京,52.4,30.6,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 07:00:00,北京,52.4,30.6,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 08:00:00,北京,52.4,30.6,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 09:00:00,北京,52.4,30.6,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 10:00:00,北京,52.4,30.6,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 11:00:00,北京,52.4,30.6,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 12:00:00,北京,52.4,30.6,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 13:00:00,北京,52.4,30.6,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 14:00:00,北京,52.4,30.6,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 15:00:00,北京,52.4,30.6,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 16:00:00,北京,52.5,30.6,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 17:00:00,北京,52.5,30.6,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 18:00:00,北京,52.5,30.6,42.7,95.0,25.0,良,黄色,无预警
2026-03-25 19:00:00,北京,52.5,30.6,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 20:00:00,北京,52.5,30.6,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 21:00:00,北京,52.4,30.6,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 22:00:00,北京,52.4,30.6,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 23:00:00,北京,52.4,30.6,42.6,95.2,25.0,良,黄色,无预警
2026-03-25 00:00:00,北海,68.9,40.6,55.5,96.0,25.0,良,黄色,无预警
2026-03-25 01:00:00,北海,68.8,40.4,55.3,95.2,24.9,良,黄色,无预警
2026-03-25 02:00:00,北海,68.7,40.4,55.3,95.5,25.3,良,黄色,无预警
2026-03-25 03:00:00,北海,68.7,40.4,55.3,95.5,25.3,良,黄色,无预警
2026-03-25 04:00:00,北海,68.7,40.4,55.3,95.5,25.3,良,黄色,无预警
2026-03-25 05:00:00,北海,68.7,40.4,55.3,95.5,25.3,良,黄色,无预警
2026-03-25 06:00:00,北海,68.7,40.4,55.3,95.0,25.4,良,黄色,无预警
2026-03-25 07:00:00,北海,68.7,40.4,55.3,95.0,25.4,良,黄色,无预警
2026-03-25 08:00:00,北海,68.7,40.4,55.3,95.0,25.4,良,黄色,无预警
2026-03-25 09:00:00,北海,68.7,40.4,55.3,95.0,25.5,良,黄色,无预警
2026-03-25 10:00:00,北海,68.7,40.4,55.3,95.0,25.5,良,黄色,无预警
2026-03-25 11:00:00,北海,68.7,40.4,55.3,94.5,25.5,良,黄色,无预警
2026-03-25 12:00:00,北海,68.7,40.4,55.3,94.5,25.5,良,黄色,无预警
2026-03-25 13:00:00,北海,68.7,40.4,55.3,94.5,25.5,良,黄色,无预警
2026-03-25 14:00:00,北海,68.8,40.4,55.3,95.0,25.5,良,黄色,无预警
2026-03-25 15:00:00,北海,68.8,40.4,55.3,95.0,25.5,良,黄色,无预警
2026-03-25 16:00:00,北海,68.8,40.4,55.3,95.0,25.4,良,黄色,无预警
2026-03-25 17:00:00,北海,68.8,40.4,55.3,95.0,25.4,良,黄色,无预警
2026-03-25 18:00:00,北海,68.8,40.4,55.4,95.0,25.4,良,黄色,无预警
2026-03-25 19:00:00,北海,68.8,40.4,55.3,95.0,25.3,良,黄色,无预警
2026-03-25 20:00:00,北海,68.8,40.4,55.3,95.0,25.3,良,黄色,无预警
2026-03-25 21:00:00,北海,68.8,40.4,55.3,95.0,25.3,良,黄色,无预警
2026-03-25 22:00:00,北海,68.8,40.4,55.3,95.0,25.3,良,黄色,无预警
2026-03-25 23:00:00,北海,68.8,40.4,55.3,95.1,25.3,良,黄色,无预警
2026-03-25 00:00:00,十堰,58.8,35.4,49.4,91.0,24.9,良,黄色,无预警
2026-03-25 01:00:00,十堰,58.8,35.3,49.4,95.1,24.8,良,黄色,无预警
2026-03-25 02:00:00,十堰,58.8,35.3,49.4,95.0,25.0,良,黄色,无预警
2026-03-25 03:00:00,十堰,58.8,35.3,49.4,95.0,25.0,良,黄色,无预警
2026-03-25 04:00:00,十堰,58.8,35.3,49.4,95.2,25.0,良,黄色,无预警
2026-03-25 05:00:00,十堰,58.8,35.3,49.4,95.2,25.0,良,黄色,无预警
2026-03-25 06:00:00,十堰,58.8,35.3,49.4,95.2,25.0,良,黄色,无预警
2026-03-25 07:00:00,十堰,58.8,35.3,49.4,95.2,25.0,良,黄色,无预警
2026-03-25 08:00:00,十堰,58.8,35.3,49.4,95.2,25.0,良,黄色,无预警
2026-03-25 09:00:00,十堰,58.8,35.3,49.4,95.2,25.1,良,黄色,无预警
2026-03-25 10:00:00,十堰,58.8,35.3,49.4,95.2,25.1,良,黄色,无预警
2026-03-25 11:00:00,十堰,58.8,35.3,49.4,95.2,25.1,良,黄色,无预警
2026-03-25 12:00:00,十堰,58.8,35.3,49.4,95.2,25.1,良,黄色,无预警
2026-03-25 13:00:00,十堰,58.8,35.3,49.4,95.2,25.1,良,黄色,无预警
2026-03-25 14:00:00,十堰,58.8,35.3,49.4,95.2,25.1,良,黄色,无预警
2026-03-25 15:00:00,十堰,58.8,35.4,49.4,95.2,25.1,良,黄色,无预警
2026-03-25 16:00:00,十堰,58.9,35.4,49.4,95.2,25.0,良,黄色,无预警
2026-03-25 17:00:00,十堰,58.9,35.4,49.4,95.2,25.0,良,黄色,无预警
2026-03-25 18:00:00,十堰,58.9,35.4,49.5,95.2,25.0,良,黄色,无预警
2026-03-25 19:00:00,十堰,58.9,35.4,49.4,95.2,25.0,良,黄色,无预警
2026-03-25 20:00:00,十堰,58.9,35.4,49.4,95.2,25.0,良,黄色,无预警
2026-03-25 21:00:00,十堰,58.8,35.4,49.4,95.2,25.0,良,黄色,无预警
2026-03-25 22:00:00,十堰,58.8,35.3,49.4,95.2,25.0,良,黄色,无预警
2026-03-25 23:00:00,十堰,58.8,35.3,49.4,95.4,25.0,良,黄色,无预警
2026-03-25 00:00:00,南京,59.1,35.1,49.5,94.7,25.1,良,黄色,无预警
2026-03-25 01:00:00,南京,59.2,35.1,49.4,96.0,24.8,良,黄色,无预警
2026-03-25 02:00:00,南京,59.1,35.1,49.4,94.8,25.0,良,黄色,无预警
2026-03-25 03:00:00,南京,59.1,35.1,49.4,94.8,25.0,良,黄色,无预警
2026-03-25 04:00:00,南京,59.1,35.1,49.4,95.0,25.0,良,黄色,无预警
2026-03-25 05:00:00,南京,59.1,35.1,49.4,95.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,南京,59.1,35.1,49.4,95.0,25.0,良,黄色,无预警
2026-03-25 07:00:00,南京,59.1,35.1,49.4,95.0,25.0,良,黄色,无预警
2026-03-25 08:00:00,南京,59.1,35.1,49.4,95.0,25.0,良,黄色,无预警
2026-03-25 09:00:00,南京,59.1,35.1,49.4,95.0,25.1,良,黄色,无预警
2026-03-25 10:00:00,南京,59.1,35.1,49.4,95.0,25.1,良,黄色,无预警
2026-03-25 11:00:00,南京,59.1,35.1,49.4,95.0,25.1,良,黄色,无预警
2026-03-25 12:00:00,南京,59.1,35.1,49.4,95.0,25.1,良,黄色,无预警
2026-03-25 13:00:00,南京,59.1,35.1,49.4,95.0,25.1,良,黄色,无预警
2026-03-25 14:00:00,南京,59.2,35.1,49.4,95.0,25.1,良,黄色,无预警
2026-03-25 15:00:00,南京,59.2,35.1,49.4,95.0,25.1,良,黄色,无预警
2026-03-25 16:00:00,南京,59.2,35.1,49.4,95.0,25.0,良,黄色,无预警
2026-03-25 17:00:00,南京,59.2,35.1,49.4,95.0,25.0,良,黄色,无预警
2026-03-25 18:00:00,南京,59.2,35.1,49.5,95.0,25.0,良,黄色,无预警
2026-03-25 19:00:00,南京,59.2,35.1,49.4,95.0,25.0,良,黄色,无预警
2026-03-25 20:00:00,南京,59.2,35.1,49.4,95.0,25.0,良,黄色,无预警
2026-03-25 21:00:00,南京,59.2,35.1,49.4,95.0,25.0,良,黄色,无预警
2026-03-25 22:00:00,南京,59.2,35.1,49.4,95.0,25.0,良,黄色,无预警
2026-03-25 23:00:00,南京,59.2,35.1,49.4,95.1,25.0,良,黄色,无预警
2026-03-25 00:00:00,南充,60.1,35.9,49.8,94.1,24.7,良,黄色,无预警
2026-03-25 01:00:00,南充,60.3,36.0,50.0,95.2,24.6,良,黄色,无预警
2026-03-25 02:00:00,南充,60.2,36.0,50.0,94.9,24.8,良,黄色,无预警
2026-03-25 03:00:00,南充,60.2,36.0,50.0,94.9,24.8,良,黄色,无预警
2026-03-25 04:00:00,南充,60.2,36.0,50.0,94.9,24.8,良,黄色,无预警
2026-03-25 05:00:00,南充,60.2,36.0,50.0,94.9,24.8,良,黄色,无预警
2026-03-25 06:00:00,南充,60.2,36.0,50.0,94.9,24.8,良,黄色,无预警
2026-03-25 07:00:00,南充,60.2,36.0,50.0,94.9,24.8,良,黄色,无预警
2026-03-25 08:00:00,南充,60.2,36.0,50.0,94.9,24.8,良,黄色,无预警
2026-03-25 09:00:00,南充,60.2,36.0,50.0,94.9,24.9,良,黄色,无预警
2026-03-25 10:00:00,南充,60.2,36.0,50.0,94.9,24.9,良,黄色,无预警
2026-03-25 11:00:00,南充,60.2,36.0,50.0,94.4,24.9,良,黄色,无预警
2026-03-25 12:00:00,南充,60.2,36.0,50.0,94.4,24.9,良,黄色,无预警
2026-03-25 13:00:00,南充,60.2,36.0,50.0,94.4,24.9,良,黄色,无预警
2026-03-25 14:00:00,南充,60.2,36.0,50.0,94.9,24.9,良,黄色,无预警
2026-03-25 15:00:00,南充,60.2,36.0,50.0,94.9,24.9,良,黄色,无预警
2026-03-25 16:00:00,南充,60.3,36.0,50.0,94.9,24.8,良,黄色,无预警
2026-03-25 17:00:00,南充,60.3,36.0,50.0,94.9,24.8,良,黄色,无预警
2026-03-25 18:00:00,南充,60.3,36.1,50.1,94.9,24.8,良,黄色,无预警
2026-03-25 19:00:00,南充,60.3,36.0,50.0,94.9,24.8,良,黄色,无预警
2026-03-25 20:00:00,南充,60.3,36.0,50.0,94.9,24.8,良,黄色,无预警
2026-03-25 21:00:00,南充,60.2,36.0,50.0,94.9,24.8,良,黄色,无预警
2026-03-25 22:00:00,南充,60.2,36.0,50.0,94.9,24.8,良,黄色,无预警
2026-03-25 23:00:00,南充,60.2,36.0,50.0,95.1,24.8,良,黄色,无预警
2026-03-25 00:00:00,南宁,67.2,40.3,55.4,95.7,24.8,良,黄色,无预警
2026-03-25 01:00:00,南宁,67.2,40.2,55.2,95.2,24.8,良,黄色,无预警
2026-03-25 02:00:00,南宁,67.1,40.2,55.2,95.5,25.0,良,黄色,无预警
2026-03-25 03:00:00,南宁,67.1,40.2,55.2,95.5,25.0,良,黄色,无预警
2026-03-25 04:00:00,南宁,67.1,40.2,55.2,95.0,25.0,良,黄色,无预警
2026-03-25 05:00:00,南宁,67.1,40.2,55.2,95.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,南宁,67.1,40.2,55.2,95.0,25.1,良,黄色,无预警
2026-03-25 07:00:00,南宁,67.1,40.2,55.2,95.0,25.1,良,黄色,无预警
2026-03-25 08:00:00,南宁,67.1,40.2,55.2,95.0,25.1,良,黄色,无预警
2026-03-25 09:00:00,南宁,67.1,40.2,55.2,95.0,25.2,良,黄色,无预警
2026-03-25 10:00:00,南宁,67.1,40.2,55.2,94.7,25.2,良,黄色,无预警
2026-03-25 11:00:00,南宁,67.1,40.2,55.2,94.2,25.2,良,黄色,无预警
2026-03-25 12:00:00,南宁,67.1,40.2,55.2,94.2,25.2,良,黄色,无预警
2026-03-25 13:00:00,南宁,67.1,40.2,55.2,94.2,25.2,良,黄色,无预警
2026-03-25 14:00:00,南宁,67.1,40.2,55.2,94.7,25.2,良,黄色,无预警
2026-03-25 15:00:00,南宁,67.1,40.2,55.2,94.7,25.2,良,黄色,无预警
2026-03-25 16:00:00,南宁,67.2,40.2,55.2,94.7,25.1,良,黄色,无预警
2026-03-25 17:00:00,南宁,67.2,40.2,55.2,94.7,25.1,良,黄色,无预警
2026-03-25 18:00:00,南宁,67.2,40.2,55.3,94.7,25.1,良,黄色,无预警
2026-03-25 19:00:00,南宁,67.2,40.2,55.2,94.7,25.0,良,黄色,无预警
2026-03-25 20:00:00,南宁,67.2,40.2,55.2,94.7,25.0,良,黄色,无预警
2026-03-25 21:00:00,南宁,67.1,40.2,55.2,94.7,25.0,良,黄色,无预警
2026-03-25 22:00:00,南宁,67.1,40.2,55.2,94.7,25.0,良,黄色,无预警
2026-03-25 23:00:00,南宁,67.1,40.2,55.2,94.8,25.0,良,黄色,无预警
2026-03-25 00:00:00,南平,63.0,38.0,52.8,99.9,23.2,良,黄色,无预警
2026-03-25 01:00:00,南平,63.0,38.0,52.7,95.8,24.8,良,黄色,无预警
2026-03-25 02:00:00,南平,62.9,38.0,52.7,95.3,24.9,良,黄色,无预警
2026-03-25 03:00:00,南平,62.9,38.0,52.7,95.3,24.9,良,黄色,无预警
2026-03-25 04:00:00,南平,62.9,38.0,52.7,95.0,25.0,良,黄色,无预警
2026-03-25 05:00:00,南平,62.9,38.0,52.7,95.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,南平,62.9,38.0,52.7,95.0,25.0,良,黄色,无预警
2026-03-25 07:00:00,南平,62.9,38.0,52.7,95.0,25.0,良,黄色,无预警
2026-03-25 08:00:00,南平,62.9,38.0,52.7,95.0,25.0,良,黄色,无预警
2026-03-25 09:00:00,南平,62.9,38.0,52.7,95.0,25.1,良,黄色,无预警
2026-03-25 10:00:00,南平,62.9,38.0,52.7,95.0,25.1,良,黄色,无预警
2026-03-25 11:00:00,南平,62.9,38.0,52.7,94.5,25.1,良,黄色,无预警
2026-03-25 12:00:00,南平,62.9,38.0,52.7,94.5,25.1,良,黄色,无预警
2026-03-25 13:00:00,南平,62.9,38.0,52.7,94.5,25.1,良,黄色,无预警
2026-03-25 14:00:00,南平,63.0,38.0,52.7,95.0,25.1,良,黄色,无预警
2026-03-25 15:00:00,南平,63.0,38.0,52.7,95.0,25.1,良,黄色,无预警
2026-03-25 16:00:00,南平,63.0,38.0,52.7,95.0,25.0,良,黄色,无预警
2026-03-25 17:00:00,南平,63.0,38.0,52.7,95.0,25.0,良,黄色,无预警
2026-03-25 18:00:00,南平,63.0,38.0,52.8,95.0,25.0,良,黄色,无预警
2026-03-25 19:00:00,南平,63.0,38.0,52.7,95.0,25.0,良,黄色,无预警
2026-03-25 20:00:00,南平,63.0,38.0,52.7,95.0,25.0,良,黄色,无预警
2026-03-25 21:00:00,南平,63.0,38.0,52.7,95.0,25.0,良,黄色,无预警
2026-03-25 22:00:00,南平,63.0,38.0,52.7,95.0,25.0,良,黄色,无预警
2026-03-25 23:00:00,南平,62.9,38.0,52.7,95.1,25.0,良,黄色,无预警
2026-03-25 00:00:00,南昌,62.5,37.5,52.3,94.4,25.2,良,黄色,无预警
2026-03-25 01:00:00,南昌,62.6,37.6,52.2,95.0,24.9,良,黄色,无预警
2026-03-25 02:00:00,南昌,62.5,37.5,52.2,95.0,25.0,良,黄色,无预警
2026-03-25 03:00:00,南昌,62.5,37.5,52.2,95.0,25.0,良,黄色,无预警
2026-03-25 04:00:00,南昌,62.5,37.5,52.2,94.7,25.0,良,黄色,无预警
2026-03-25 05:00:00,南昌,62.5,37.5,52.2,94.7,25.0,良,黄色,无预警
2026-03-25 06:00:00,南昌,62.5,37.5,52.2,94.7,25.0,良,黄色,无预警
2026-03-25 07:00:00,南昌,62.5,37.5,52.2,94.7,25.0,良,黄色,无预警
2026-03-25 08:00:00,南昌,62.5,37.5,52.2,94.7,25.0,良,黄色,无预警
2026-03-25 09:00:00,南昌,62.5,37.5,52.2,94.7,25.1,良,黄色,无预警
2026-03-25 10:00:00,南昌,62.5,37.5,52.2,94.7,25.1,良,黄色,无预警
2026-03-25 11:00:00,南昌,62.5,37.5,52.2,94.2,25.1,良,黄色,无预警
2026-03-25 12:00:00,南昌,62.5,37.5,52.2,94.2,25.1,良,黄色,无预警
2026-03-25 13:00:00,南昌,62.5,37.5,52.2,94.2,25.1,良,黄色,无预警
2026-03-25 14:00:00,南昌,62.5,37.5,52.2,94.7,25.1,良,黄色,无预警
2026-03-25 15:00:00,南昌,62.5,37.5,52.2,94.7,25.1,良,黄色,无预警
2026-03-25 16:00:00,南昌,62.5,37.5,52.2,94.7,25.0,良,黄色,无预警
2026-03-25 17:00:00,南昌,62.5,37.5,52.2,94.7,25.1,良,黄色,无预警
2026-03-25 18:00:00,南昌,62.5,37.5,52.3,94.7,25.1,良,黄色,无预警
2026-03-25 19:00:00,南昌,62.5,37.5,52.2,94.7,25.0,良,黄色,无预警
2026-03-25 20:00:00,南昌,62.5,37.5,52.2,94.7,25.0,良,黄色,无预警
2026-03-25 21:00:00,南昌,62.5,37.5,52.2,94.7,25.0,良,黄色,无预警
2026-03-25 22:00:00,南昌,62.5,37.5,52.2,94.7,25.0,良,黄色,无预警
2026-03-25 23:00:00,南昌,62.5,37.5,52.2,94.8,25.0,良,黄色,无预警
2026-03-25 00:00:00,南通,59.2,35.1,49.3,96.0,24.8,良,黄色,无预警
2026-03-25 01:00:00,南通,59.1,35.0,49.4,96.0,24.9,良,黄色,无预警
2026-03-25 02:00:00,南通,59.1,35.1,49.4,98.3,25.0,良,黄色,无预警
2026-03-25 03:00:00,南通,59.1,35.1,49.4,98.6,25.0,良,黄色,无预警
2026-03-25 04:00:00,南通,59.1,35.1,49.4,98.6,25.0,良,黄色,无预警
2026-03-25 05:00:00,南通,59.1,35.1,49.4,98.6,25.0,良,黄色,无预警
2026-03-25 06:00:00,南通,59.1,35.1,49.4,98.6,25.0,良,黄色,无预警
2026-03-25 07:00:00,南通,59.1,35.1,49.4,98.6,25.0,良,黄色,无预警
2026-03-25 08:00:00,南通,59.1,35.1,49.4,98.6,25.0,良,黄色,无预警
2026-03-25 09:00:00,南通,59.1,35.1,49.4,98.6,25.1,良,黄色,无预警
2026-03-25 10:00:00,南通,59.1,35.1,49.4,98.6,25.1,良,黄色,无预警
2026-03-25 11:00:00,南通,59.1,35.1,49.4,98.6,25.1,良,黄色,无预警
2026-03-25 12:00:00,南通,59.1,35.1,49.4,98.6,25.1,良,黄色,无预警
2026-03-25 13:00:00,南通,59.1,35.1,49.4,98.6,25.1,良,黄色,无预警
2026-03-25 14:00:00,南通,59.2,35.1,49.4,98.6,25.1,良,黄色,无预警
2026-03-25 15:00:00,南通,59.2,35.1,49.4,98.6,25.1,良,黄色,无预警
2026-03-25 16:00:00,南通,59.2,35.1,49.4,98.6,25.0,良,黄色,无预警
2026-03-25 17:00:00,南通,59.2,35.1,49.4,98.6,25.0,良,黄色,无预警
2026-03-25 18:00:00,南通,59.2,35.1,49.5,98.6,25.0,良,黄色,无预警
2026-03-25 19:00:00,南通,59.2,35.1,49.4,98.6,25.0,良,黄色,无预警
2026-03-25 20:00:00,南通,59.2,35.1,49.4,98.6,25.0,良,黄色,无预警
2026-03-25 21:00:00,南通,59.2,35.1,49.4,98.6,25.0,良,黄色,无预警
2026-03-25 22:00:00,南通,59.2,35.1,49.4,98.6,25.0,良,黄色,无预警
2026-03-25 23:00:00,南通,59.2,35.1,49.4,98.7,25.0,良,黄色,无预警
2026-03-25 00:00:00,南阳,58.8,34.9,49.4,93.9,24.3,良,黄色,无预警
2026-03-25 01:00:00,南阳,58.9,34.9,49.5,95.1,23.9,良,黄色,无预警
